4/16/2020 18:41:03, E2-00-35-9B-F0-A5-51-C9-B0-FB-99-47, 33, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 904250, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 904250, 0, 
4/16/2020 18:41:03, E2-00-35-9B-F0-A5-50-C9-B0-FB-99-43, 33, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 
4/16/2020 18:41:03, 30-34-0B-C1-C4-03-B1-C0-00-00-8C-EF, 31.5, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 904750, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 904750, 0, 
4/16/2020 18:41:03, E2-00-35-9B-F0-A1-79-89-B0-FB-89-E6, 31.5, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 
4/16/2020 18:41:03, 30-34-0B-C1-C4-03-B1-C0-00-00-8C-EF, 30, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 905250, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 904750, 0, 
4/16/2020 18:41:03, 51-09-18-11-16-00-1F-02-00-00-03-16, 30, 0, 0, 0, 23, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 52, 0, 0, 0, 0, 0, 0, 0, 
4/16/2020 18:41:03, 51-09-18-11-16-00-1F-02-00-00-03-17, 30, 0, 0, 0, 22, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 52, 0, 0, 0, 0, 0, 0, 0, 
4/16/2020 18:41:03, E2-00-35-9B-F0-A5-50-C9-B0-FB-99-43, 30, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 
4/16/2020 18:41:03, 51-09-18-11-16-00-1F-02-00-00-03-17, 28, 21, 0, 0, 22, 54, 0, 0, 0, 0, 0, 0, 905750, 0, 0, 0, 22, 54, 0, 0, 0, 0, 0, 0, 0, 0, 
4/16/2020 18:41:03, 51-09-18-11-16-00-1F-02-00-00-03-16, 28, 22, 0, 0, 23, 53, 0, 0, 0, 0, 0, 0, 905750, 0, 0, 0, 23, 53, 0, 0, 0, 0, 0, 0, 0, 0, 
4/16/2020 18:41:03, 30-34-0B-C1-C4-03-B1-C0-00-00-8C-EF, 28, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 905750, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 904750, 0, 
4/16/2020 18:41:03, E2-00-35-9B-F0-A5-50-C9-B0-FB-99-43, 28, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 
4/16/2020 18:41:04, 51-09-18-11-16-00-1F-02-00-00-03-16, 26, 22, 246, 225.266889632107, 0, 53, 246, 0, 1, 246, 0, 0, 906250, 906250, 22, 225.266889632107, 0, 53, 225.266889632107, 0, 1, 225.266889632107, 0, 0, 0, 0, 
4/16/2020 18:41:04, 51-09-18-11-16-00-1F-02-00-00-03-17, 26, 20, 229, 209.699665551839, 0, 54, 229, 0, 1, 229, 0, 0, 906250, 906250, 20, 209.699665551839, 0, 54, 209.699665551839, 0, 1, 209.699665551839, 0, 0, 0, 0, 
4/16/2020 18:41:04, 51-09-18-11-16-00-1F-02-00-00-03-17, 24, 18, 221, 203.704347826087, 0, 53, 221, 0, 1, 221, 0, 0, 906750, 906750, 18, 203.704347826087, 0, 53, 206.702006688963, 4.23932981924752, 2, 413.404013377926, 0, 0, 0, 0, 
4/16/2020 18:41:04, 51-09-18-11-16-00-1F-02-00-00-03-16, 24, 18, 247, 227.669565217391, 0, 54, 247, 0, 1, 247, 0, 0, 906750, 906750, 18, 227.669565217391, 0, 54, 226.468227424749, 1.69894819934587, 2, 452.936454849498, 0, 0, 0, 0, 
4/16/2020 18:41:04, 51-09-18-11-16-00-1F-02-00-00-03-17, 22, 22, 207, 192.046153846154, 0, 56, 207, 0, 1, 207, 0, 0, 907250, 907250, 22, 192.046153846154, 0, 56, 201.816722408027, 8.97685725490136, 3, 605.45016722408, 0, 0, 0, 0, 
4/16/2020 18:41:04, 51-09-18-11-16-00-1F-02-00-00-03-16, 22, 19, 243, 225.445484949833, 0, 56, 243, 0, 1, 243, 0, 0, 907250, 907250, 19, 225.445484949833, 0, 56, 226.127313266444, 1.33861117656683, 3, 678.381939799331, 0, 0, 0, 0, 
4/16/2020 18:41:05, 51-09-18-11-16-00-1F-02-00-00-03-17, 20, 18, 234, 218.504347826087, 0, 52, 234, 0, 1, 234, 0, 0, 907750, 907750, 18, 218.504347826087, 0, 52, 205.988628762542, 11.1059378100166, 4, 823.954515050167, 0, 0, 0, 0, 
4/16/2020 18:41:05, 51-09-18-11-16-00-1F-02-00-00-03-17, 18, 9, 236, 221.792642140468, 0, 56, 236, 0, 1, 236, 0, 0, 908250, 908250, 9, 221.792642140468, 0, 56, 209.149431438127, 11.9356507468132, 5, 1045.74715719064, 0, 0, 0, 0, 
4/16/2020 18:41:05, 51-09-18-11-16-00-1F-02-00-00-03-17, 16, 15, 213, 201.459531772575, 0, 56, 213, 0, 1, 213, 0, 0, 908750, 908750, 15, 201.459531772575, 0, 56, 206.702006688963, 11.1276038066437, 6, 1247.20668896321, 0, 0, 0, 0, 
4/16/2020 18:41:09, E2-00-35-9B-F0-A1-79-89-B0-FB-89-E6, 33, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 903250, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 
4/16/2020 18:41:09, E2-00-35-9B-F0-A5-51-C9-B0-FB-99-47, 33, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 904250, 0, 
4/16/2020 18:41:09, E2-00-35-9B-F0-A5-51-C9-B0-FB-99-47, 31.5, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 903750, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 904250, 0, 
4/16/2020 18:41:10, E2-00-35-9B-F0-A5-51-C9-B0-FB-99-47, 30, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 904250, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 904250, 0, 
4/16/2020 18:41:10, E2-00-35-9B-F0-A1-79-89-B0-FB-89-E6, 30, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 
4/16/2020 18:41:10, 51-09-18-11-16-00-1F-02-00-00-03-17, 28, 16, 0, 0, 22, 52, 0, 0, 0, 0, 0, 0, 904750, 0, 15, 201.459531772575, 22, 52, 206.702006688963, 11.1276038066437, 6, 1247.20668896321, 0, 0, 0, 0, 
4/16/2020 18:41:10, 51-09-18-11-16-00-1F-02-00-00-03-16, 28, 19, 0, 0, 23, 51, 0, 0, 0, 0, 0, 0, 904750, 0, 19, 225.445484949833, 23, 51, 226.127313266444, 1.33861117656683, 3, 678.381939799331, 0, 0, 0, 0, 
4/16/2020 18:41:10, 30-34-0B-C1-C4-03-B1-C0-00-00-8C-EF, 28, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 904750, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 904750, 0, 
4/16/2020 18:41:10, E2-00-35-9B-F0-A1-79-89-B0-FB-89-E6, 28, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 
4/16/2020 18:41:10, 30-34-0B-C1-C4-03-B1-C0-00-00-8C-EF, 26, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 905250, 905250, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 904750, 0, 
4/16/2020 18:41:10, 51-09-18-11-16-00-1F-02-00-00-03-16, 26, 20, 248, 224.11237458194, 0, 53, 248, 0, 1, 248, 0, 0, 905250, 905250, 20, 224.11237458194, 0, 53, 225.623578595318, 1.48646596449341, 4, 902.494314381271, 0, 0, 0, 0, 
4/16/2020 18:41:10, 51-09-18-11-16-00-1F-02-00-00-03-17, 26, 19, 233, 210.557190635451, 0, 54, 233, 0, 1, 233, 0, 0, 905250, 905250, 19, 210.557190635451, 0, 54, 207.987068004459, 3.73364519095405, 7, 1457.76387959866, 0, 0, 0, 0, 
4/16/2020 18:41:10, 51-09-18-11-16-00-1F-02-00-00-03-17, 24, 21, 229, 208.321070234114, 0, 52, 229, 0, 1, 229, 0, 0, 905750, 905750, 21, 208.321070234114, 0, 52, 208.070568561873, 3.05307937122119, 8, 1666.08494983278, 0, 0, 0, 0, 
4/16/2020 18:41:10, 51-09-18-11-16-00-1F-02-00-00-03-16, 24, 22, 231, 210.140468227425, 0, 56, 231, 0, 1, 231, 0, 0, 905750, 905750, 22, 210.140468227425, 0, 56, 222.526956521739, 7.04290615659253, 5, 1112.6347826087, 0, 0, 0, 0, 
4/16/2020 18:41:11, 51-09-18-11-16-00-1F-02-00-00-03-17, 22, 16, 232, 212.446822742475, 0, 52, 232, 0, 1, 232, 0, 0, 906250, 906250, 16, 212.446822742475, 0, 52, 208.945819397993, 3.28957297622041, 9, 1878.53177257525, 0, 0, 0, 0, 
4/16/2020 18:41:11, 51-09-18-11-16-00-1F-02-00-00-03-16, 22, 2, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 906250, 0, 22, 210.140468227425, 0, 34, 222.526956521739, 7.04290615659253, 5, 1112.6347826087, 0, 0, 0, 0, 
4/16/2020 18:41:11, 51-09-18-11-16-00-1F-02-00-00-03-17, 20, 6, 246, 226.747826086957, 0, 50, 246, 0, 1, 246, 0, 0, 906750, 906750, 6, 226.747826086957, 0, 50, 210.538907469342, 4.88718834414528, 10, 2105.27959866221, 0, 0, 0, 0, 
4/16/2020 18:41:11, 51-09-18-11-16-00-1F-02-00-00-03-16, 20, 3, 239, 220.295652173913, 0, 56, 239, 0, 1, 239, 0, 0, 906750, 906750, 3, 220.295652173913, 0, 56, 224.689632107023, 6.36488870443884, 6, 1332.93043478261, 0, 0, 0, 0, 
4/16/2020 18:41:11, 51-09-18-11-16-00-1F-02-00-00-03-17, 18, 12, 229, 212.456856187291, 0, 59, 229, 0, 1, 229, 0, 0, 907250, 907250, 12, 212.456856187291, 0, 59, 210.812900143335, 4.51988334920672, 11, 2317.7364548495, 0, 0, 0, 0, 
4/16/2020 18:41:11, 51-09-18-11-16-00-1F-02-00-00-03-17, 16, 6, 235, 219.438127090301, 0, 45, 235, 0, 1, 235, 0, 0, 907750, 907750, 6, 219.438127090301, 0, 45, 211.891053511706, 5.17785525570816, 12, 2537.1745819398, 0, 0, 0, 0, 
4/16/2020 18:41:12, 51-09-18-11-16-00-1F-02-00-00-03-17, 14, 3, 228, 214.274247491639, 0, 45, 228, 0, 1, 228, 0, 0, 908250, 908250, 3, 214.274247491639, 0, 45, 212.155852842809, 4.90815444843662, 13, 2751.44882943144, 0, 0, 0, 0, 
4/16/2020 18:41:16, 51-09-18-11-16-00-1F-02-00-00-03-16, 33, 16, 145, 169.441471571906, 0, 45, 145, 0, 1, 145, 0, 0, 927250, 927250, 16, 169.441471571906, 0, 45, 223.22497212932, 2.60171343562747, 7, 1502.37190635451, 0, 0, 0, 0, 
4/16/2020 18:41:16, 51-09-18-11-16-00-1F-02-00-00-03-16, 31.5, 13, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 902750, 0, 16, 169.441471571906, 0, 42, 223.22497212932, 2.60171343562747, 7, 1502.37190635451, 0, 0, 0, 0, 
4/16/2020 18:41:16, E2-00-35-9B-F0-A5-51-C9-B0-FB-99-47, 31.5, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 902750, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 904250, 0, 
4/16/2020 18:41:16, E2-00-35-9B-F0-A5-50-C9-B0-FB-99-43, 31.5, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 
4/16/2020 18:41:16, 51-09-18-11-16-00-1F-02-00-00-03-16, 30, 7, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 903250, 0, 16, 169.441471571906, 0, 40, 223.22497212932, 2.60171343562747, 7, 1502.37190635451, 0, 0, 0, 0, 
4/16/2020 18:41:16, E2-00-35-9B-F0-A1-79-89-B0-FB-89-E6, 30, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 903250, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 
4/16/2020 18:41:16, E2-00-35-9B-F0-A5-51-C9-B0-FB-99-47, 30, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 904250, 0, 
4/16/2020 18:41:16, E2-00-35-9B-F0-A5-51-C9-B0-FB-99-47, 28, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 903750, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 904250, 0, 
4/16/2020 18:41:17, E2-00-35-9B-F0-A1-79-89-B0-FB-89-E6, 26, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 
4/16/2020 18:41:17, E2-00-35-9B-F0-A1-79-89-B0-FB-89-E6, 24, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 904750, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 
4/16/2020 18:41:22, 51-09-18-11-16-00-1F-02-00-00-03-16, 33, 17, 130, 150.347826086957, 0, 45, 130, 0, 1, 130, 0, 0, 926250, 926250, 17, 150.347826086957, 0, 45, 219.953846153846, 6.87849323062549, 8, 1652.71973244147, 0, 0, 0, 0, 
4/16/2020 18:41:22, 51-09-18-11-16-00-1F-02-00-00-03-16, 31.5, 16, 134, 155.780602006689, 0, 45, 134, 0, 1, 134, 0, 0, 926750, 926750, 16, 155.780602006689, 0, 45, 209.851371237458, 23.3620471924885, 9, 1808.50033444816, 0, 0, 0, 0, 
4/16/2020 18:41:22, 51-09-18-11-16-00-1F-02-00-00-03-16, 30, 13, 147, 171.778595317726, 0, 44, 147, 0, 1, 147, 0, 0, 927250, 927250, 13, 171.778595317726, 0, 44, 203.505908584169, 26.0426107931778, 10, 1980.27892976589, 0, 0, 0, 0, 
4/16/2020 18:41:23, E2-00-35-9B-F0-A1-79-89-B0-FB-89-E6, 28, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 902750, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 
4/16/2020 18:41:28, 51-09-18-11-16-00-1F-02-00-00-03-16, 33, 17, 0, 0, 23, 47, 0, 0, 0, 0, 0, 0, 925250, 0, 13, 171.778595317726, 23, 47, 203.505908584169, 26.0426107931778, 10, 1980.27892976589, 0, 0, 0, 0, 
4/16/2020 18:41:28, 00-00-00-00-00-00-00-00-00-00-06-38, 33, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 925250, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 925250, 0, 
4/16/2020 18:41:28, 51-09-18-11-16-00-1F-02-00-00-03-16, 31.5, 12, 130, 149.565217391304, 0, 45, 130, 0, 1, 130, 0, 0, 925750, 925750, 12, 149.565217391304, 0, 45, 196.688007644529, 29.84238138392, 11, 2129.84414715719, 0, 0, 0, 0, 
4/16/2020 18:41:29, 51-09-18-11-16-00-1F-02-00-00-03-16, 30, 13, 154, 178.104347826087, 0, 46, 154, 0, 1, 154, 0, 0, 926250, 926250, 13, 178.104347826087, 0, 46, 194.365050167224, 28.3991693054987, 12, 2307.94849498328, 0, 0, 0, 0, 
4/16/2020 18:41:29, 51-09-18-11-16-00-1F-02-00-00-03-16, 28, 8, 172, 199.957190635452, 0, 44, 172, 0, 1, 172, 0, 0, 926750, 926750, 8, 199.957190635452, 0, 44, 194.986399108138, 26.6303095296404, 13, 2507.90568561873, 0, 0, 0, 0, 
4/16/2020 18:41:29, 51-09-18-11-16-00-1F-02-00-00-03-16, 26, 4, 161, 188.138461538462, 0, 38, 161, 0, 1, 161, 0, 0, 927250, 927250, 4, 188.138461538462, 0, 38, 194.301605351171, 25.2005112585219, 14, 2696.04414715719, 0, 0, 0, 0, 
